,A57,A156,A193,A114,A169,A196,A88,A159,A109,A164,A108,A51,A4,A81,A52,A1,A146,A34,A2,A157,A73,A167,A177,A194,A195,A80,A85,A47,A22,A103,A158,A100,A75,A138,A84,A59,A132,A122,A123,A200,A76,A79,A163,A199,A89,A17,A150,A43,A180,A170,A45,A197,A37,A3,A136,A134,A31,A181,A38,A113,A166,A30,A24,A174,A25,A130,A13,A33,A8,A187,A92,A20,A155,A190,A171,A135,A60,A119,A94,A149,A185,A127,A112,A66,A152,A182,A165,A62,A42,A11,A98,A21,A126,A105,A69,A173,A71,A87,A107,A67,A7164,A44,A56,A74,A65,A9,A61,A23,A106,A183,A72,A86,A54,A78,A145,A16,A64,A26,A188,A137,A116,A5,A53,A12,A5322,A140,A68,A128,A18,A154,A91,A148,A10979,A77,A49,A27,A102,A41,A16680,A192,A7,A5700,A18299,A168,A125,A375,A9585,A1009,A13650,A118,A178,A12306,A6406,A9298,A1188,A3602,A19487,A16303,A111,A104,A12946,A9572,A4782,A4801,A7677,A144,A19445,A14669,A16830,A101,A5193,A18520,A10,A14308,A17058,A184,A9971,A12034,A139,A8220,A121,A15142,A19318,A6714,A5899,A19296,A6276,A8727,A13986,A9033,A83,A1715,A16359,A6738,A1778,A20061,A93,A12458,A12275,A16544,A133,A400,A4157,A129,A5641,A16210,A4483,A97,A3605,A19108,A131,A12058,A7639,A19981,A10297,A8303,A115,A18447,A10603,A16360,A11141,A9485,A8171,A5937,A5663,A19873,A6341,A1215,A13812,A5894,A14397,A9506,A19658,A12445,A17551,A7209,A18683,A11391,A1235,A17725,A15820,A6009,A17397,A10912,A6366,A4627,A19165,A19519,A10456,A6780,A3351,A19582,A17296,A12875,A10013,A14780,A10315,A7908,A18122,A11258,A17388,A9901,A198,A14026,A19924,A50,A8805,A10131,A1509,A12642,A11946,A3855,A20046,A15138,A4930,A17615,A4860,A11713,A15299,A15787,A3984,A677,A10937,A10318,A17737,A7528,A6262,A6919,A15145,A17534,A4294,A18326,A18111,A16236,A1394,A17437,A1008,A14256,A18069,A1740,A16538,A9762,A15923,A890,A11714,A5715,A36,A8947,A2430,A14053,A1718,A18879,A13277,A8702,A1741,A5435,A5655,A19303,A4715,A5635,A8013,A5542,A17118,A1220,A18096,A6332,A14766,A6611,A14402,A6382,A8234,A12556,A19627,A9755,A12404,A18773,A147,A13152,A5666,A16569,A8676,A19,A11291,A12289,A18189,A19107,A4639,A14190,A6388,A5452,A8172,A14405,A3603,A3077,A10419,A2443,A13451,A7977,A7881,A15619,A19078,A4743,A8567,A8093,A8241,A959,A4148,A9560,A13099,A266,A3574,A12959,A5771,A16513,A3571,A12910,A4832,A12932,A16338,A3026,A9652,A18343,A19940,A4791,A6111,A17274,A8897,A20014,A19701,A13116,A10436,A9570,A3732,A12134,A17890,A5216,A14662,A14550,A13695,A10653,A17676,A19795,A12434,A1211,A17151,A5247,A15372,A17570,A8243,A10756,A11790,A3719,A18319,A1807,A16062,A15614,A5009,A9867,A3837,A10412,A4152,A13545,A8392,A1986,A7227,A13211,A5739,A7546,A13623,A18557,A4572,A17414,A5077,A17216,A4300,A16587,A7455,A3774,A4487,A12884,A13507,A5177,A4707,A1853,A15074,A11831,A15,A7408,A6709,A9144,A9174,A5410,A2852,A1959,A15235,A2591,A12789,A16464,A14477,A17717,A2807,A9167,A16193,A16788,A8791,A3688,A12111,A1673,A17120,A48,A6661,A3959,A4789,A15888,A7440,A19150,A14578,A15098,A808,A10147,A6886,A10993,A19058,A16884,A10049,A4814,A3303,A18550,A14622,A14089,A17327,A9114,A18282,A13062,A2942,A564,A3526,A15450,A4740,A10262,A11475,A4517,A10157,A17930,A18708,A10728,A55,A14910,A13109,A7002,A17460,A17099,A19849,A6237,A7153,A10594,A16248,A594,A13359,A2026,A7170,A4328,A18372,A19894,A17129,A12808,A13586,A17835,A6598,A2735,A16550,A14737,A15301,A16865,A15772,A14313,A6754,A12330,A1421,A12465,A2988,A14027,A8631,A8957,A2002,A13334,A637,A6676,A10021,A8314,A16066,A18303,A2142,A10080,A17568,A16122,A12190,A2547,A18146,A4813,A10624,A4061,A6854,A9541,A3363,A9532,A4599,A17712,A18454,A13275,A14275,A13530,A19491,A19492,A6816,A3448,A5149,A14555,A14283,A40,A20059,A8169,A3707,A5850,A19781,A17863,A8667,A2007,A13809,A1566,A12469,A19387,A8168,A7877,A1789,A15275,A354,A17786,A13714,A3600,A533,A2892,A12953,A16306,A2732,A11564,A10805,A11765,A19315,A1390,A1567,A10522,A16789,A7423,A14742,A14127,A6696,A4501,A12108,A5680,A19278,A9823,A3379,A11548,A9340,A1763,A18008,A4611,A5790,A6219,A17114,A13353,A1339,A17185,A4869,A9082,A880,A17204,A13950,A6289,A14170,A1458,A10847,A18575,A12652,A9581,A914,A8187,A18041,A10387,A11967,A3406,A8081,A10082,A14804,A1024,A4632,A15014,A2264,A17487,A10751,A15773,A2294,A9352,A14263,A2780,A10508,A11704,A12186,A636,A20096,A10757,A9884,A12871,A11793,A10661,A14725,A14353,A7792,A1126,A18668,A16128,A5261,A5460,A10003,A12103,A7905,A13005,A13515,A7938,A3514,A3599,A19409,A6957,A4793,A9603,A18624,A938,A3928,A19735,A848,A14503,A13930,A1656,A12025,A5207,A3204,A1621,A19786,A19368,A19371,A6478,A14455,A17955,A14773,A5328,A14998,A1642,A13773,A10678,A12835,A17899,A7947,A12674,A7088,A10610,A17167,A5099,A5204,A6294,A12756,A8442,A6114,A19640,A16086,A8163,A15907,A19502,A15575,A10301,A5590,A18209,A6792,A19215,A936,A14563,A20008,A7740,A7260,A15721,A11527,A6701,A9700,A13433,A12974,A141,A13808,A9962,A11140,A8653,A8313,A7321,A11610,A8807,A437,A2666,A7621,A3662,A5270,A2119,A17065,A12436,A2097,A3760,A15770,A15254,A2282,A6711,A7749,A4455,A19112,A2462,A14414,A14741,A1738,A267,A9438,A2514,A16421,A1492,A17732,A18042,A10266,A14827,A15234,A3747,A15202,A5042,A14064,A5557,A12771,A13434,A4243,A5857,A18799,A7187,A2586,A16094,A19566,A3716,A3354,A8571,A19941,A16595,A16055,A15942,A3999,A5825,A15536,A7981,A1297,A17479,A13804,A18592,A12045,A12139,A17648,A17376,A1576,A15880,A12904,A9410,A11274,A7166,A12657,A8259,A20060,A3700,A15959,A3082,A8541,A10447,A13208,A5307,A19775,A7087,A14236,A7251,A7246,A20181,A16005,A16510,A6997,A10749,A18441,A7932,A13687,A4890,A3609,A7060,A10709,A17611,A14167,A8328,A12791,A2590,A6880,A13561,A16291,A4277,A10620,A14433,A8344,A7424,A9302,A2291,A14016,A13492,A82,A16644,A13002,A5959,A16915,A2546,A15525,A12650,A11581,A12106,A3231,A9591,A1057,A8128,A1564,A9957,A4282,A721,A11050,A7616,A5382,A15546,A326,A16324,A8719,A17823,A11805,A11975,A7899,A9905,A13786,A3539,A11853,A3059,A1861,A5409,A331,A12140,A12198,A12264,A16917,A5902,A7083,A10770,A9870,A4201,A2070,A17398,A8258,A1308,A17291,A17413,A2422,A20190,A15872,A5080,A16974,A7806,A10096,A11890,A12224,A16073,A8148,A18373,A10531,A2670,A11338,A20011,A7339,A13980,A4177,A4422,A2757,A8798,A17689,A1787,A12832,A46,A1516,A1357,A12154,A2298,A2117,A12182,A2944,A11119,A13118,A16364,A14506,A5381,A3559,A10675,A16299,A9188,A1863,A6667,A6725,A16949,A5130,A9040,A17379,A6668,A10595,A9954,A20086,A14972,A2884,A884,A15922,A5532,A18246,A8537,A6353,A15844,A14139,A2840,A19273,A9837,A5682,A6758,A8449,A1294
V1,0.9865,10.6123,2.3664,9.9417,2.3284,2.3664,1.8763,10.6586,10.5682,2.3284,1.9798,1.8763,1.9234,2.3664,11.0465,2.3284,10.0147,2.3284,7.4569,2.4966,2.1473,2.3284,1.9234,2.3664,2.3664,2.5107,5.7548,2.4966,0.9865,10.2292,9.6992,2.0254,2.3284,8.7739,1.9933,8.9926,0.9865,1.8763,7.3395,2.3664,1.8763,2.2644,2.3284,2.3664,2.3284,2.3284,0.9865,1.8763,1.9234,2.3284,10.2398,2.3664,2.3664,1.8763,9.0256,2.4966,2.2353,1.8763,2.3664,1.9234,2.3284,2.2493,9.9702,1.9234,6.6737,1.567,2.2644,1.8763,1.9798,1.8763,2.3664,8.5161,7.9674,1.8763,1.9234,1.567,2.3452,1.567,6.9844,2.4087,1.8763,2.2353,2.3284,2.4966,2.4966,1.8763,2.3284,1.6523,2.1473,2.4087,2.0839,1.9933,2.3523,0.9865,1.8763,1.9234,8.2162,1.9234,2.3452,2.3284,1.9234,2.1473,2.0839,2.201,7.617,2.3284,0.9865,2.3284,9.2066,1.8763,0.9865,0.9865,2.3284,8.1126,2.2644,0.9865,0.9865,9.2791,1.8763,2.3284,1.9234,2.4087,8.3867,1.9933,12.4997,2.5107,1.8763,2.5107,1.9234,2.4966,2.4966,1.567,12.8319,2.5107,1.6523,2.3284,2.4938,2.0114,12.6017,2.3664,2.0114,2.0254,2.0839,2.3284,2.0839,2.0114,2.3523,2.201,8.0445,2.3918,1.9234,0.9865,11.6898,12.679,2.3664,8.7642,1.6523,2.3452,1.567,1.8763,0.9865,2.3664,11.5257,11.3464,2.2644,1.86,1.9798,1.9933,2.3452,1.86,11.5748,2.4966,0.9865,2.3664,2.0839,1.8763,2.2353,1.9234,6.6737,11.7115,2.4938,2.0839,9.6682,10.0323,2.4798,11.5242,6.6457,12.2188,1.8763,12.1186,9.1849,2.0114,12.7132,0.9865,2.5107,0.9865,2.201,7.163,2.4087,11.3228,1.9234,2.3523,2.0839,2.1376,2.4798,2.0254,1.9234,2.1473,0.9865,2.1473,1.567,1.567,2.0114,2.0839,11.903,0.9865,1.86,2.3918,0.9865,11.82,2.201,2.2493,2.4798,2.3523,2.1207,2.1473,1.8763,0.9865,9.1074,0.9865,1.6523,2.0839,1.6523,2.4938,2.1473,2.4798,2.0839,1.6523,0.9865,2.1376,2.2353,2.3452,2.2644,2.2353,2.4966,2.1376,2.0839,2.0254,2.2353,2.1207,2.0114,2.4966,7.761,2.3452,2.2493,0.9865,11.4768,2.2493,2.3664,1.6523,2.3003,2.1473,2.3664,2.3918,1.567,6.1026,9.9631,1.8763,2.3284,1.86,8.4447,12.0071,1.9933,2.3664,1.9234,2.1207,0.9865,2.1473,1.9798,2.0254,7.886,2.1473,2.2493,1.567,11.2966,2.2353,1.86,0.9865,9.6078,9.5102,0.9865,2.4087,0.9865,2.4966,1.6523,2.1473,2.0254,2.1207,1.6523,2.3452,7.0921,1.8763,1.567,2.0839,2.0114,0.9865,2.3918,1.567,2.1207,2.4087,8.2723,1.6523,1.9933,2.3452,0.9865,2.1473,2.4966,2.4938,2.0254,2.3523,9.3328,2.3452,2.1207,2.4798,9.3824,2.4087,11.8948,2.3284,2.3664,7.465,1.9234,0.9865,1.567,2.3452,2.0839,0.9865,0.9865,1.9933,2.0839,1.8763,6.5431,2.4966,1.6523,2.201,2.1473,2.2644,2.3523,0.9865,2.3918,2.3284,1.567,11.4788,0.9865,2.201,2.0114,2.1376,8.2814,2.3452,2.0839,1.9234,8.0175,2.3284,1.8763,2.1207,9.5429,7.05,2.3284,0.9865,0.9865,11.5247,8.9038,0.9865,0.9865,0.9865,1.8763,0.9865,7.7675,1.6523,2.4798,1.6523,9.2042,7.1923,1.9234,2.0839,9.5199,1.9798,1.6523,11.4823,0.9865,2.3452,11.5,2.4966,2.2644,1.9933,1.9234,1.567,2.5107,9.418,1.567,6.8921,0.9865,2.0254,11.4081,2.3284,2.201,2.0254,1.86,2.4938,8.558,0.9865,2.3452,2.3918,2.0839,2.3523,1.8763,7.9156,2.2644,0.9865,1.9933,0.9865,1.9798,2.5107,2.4938,8.1629,8.1874,2.0114,2.4087,2.3523,0.9865,2.0254,2.1473,1.9234,0.9865,2.0114,1.567,0.9865,2.4087,0.9865,0.9865,0.9865,1.8763,2.3664,2.3918,1.567,0.9865,2.1473,9.8814,0.9865,2.4966,1.9933,2.1376,11.5969,9.3993,1.567,2.2353,7.133,2.4966,0.9865,2.0254,2.2644,6.939,11.0126,0.9865,2.4966,2.3452,2.2493,7.52,1.9933,2.0114,1.8763,2.3664,8.8678,0.9865,1.9234,2.3284,0.9865,2.3523,2.201,2.1473,2.3284,1.567,2.0254,1.86,0.9865,2.201,2.3918,0.9865,2.4938,2.3284,2.201,8.6525,0.9865,1.86,2.3664,2.0114,9.4304,2.5107,2.3284,7.0817,2.0839,2.1473,11.3469,6.1231,1.567,1.567,6.4811,2.3664,7.6526,8.8978,8.8279,1.6523,9.1554,0.9865,0.9865,1.6523,0.9865,0.9865,0.9865,11.663,2.3452,1.6523,1.6523,9.9786,8.6241,7.7805,1.6523,11.6842,1.567,1.9798,8.4447,9.1454,2.3523,8.9155,1.8763,2.0114,2.1473,0.9865,2.1207,1.6523,2.4938,8.335,2.4087,2.201,9.1751,1.6523,2.4087,0.9865,0.9865,1.9234,7.3568,7.9731,2.4966,8.4966,2.4798,2.2353,2.5107,0.9865,2.4938,2.3664,9.3284,11.9268,2.4087,2.5107,1.567,2.3918,11.6621,2.0114,8.5951,0.9865,2.3284,2.3918,2.4798,1.8763,0.9865,2.2493,2.1207,11.1151,10.071,2.1207,1.6523,11.0906,2.3523,2.0254,6.1231,2.0114,2.0839,2.3452,2.4798,2.4938,9.4304,2.1207,1.567,7.4326,2.0254,0.9865,8.1874,2.2644,1.567,0.9865,0.9865,2.4966,1.9234,2.3452,2.0254,8.831,2.3452,1.6523,2.2353,2.4966,8.8829,11.0222,2.0839,2.3284,7.0712,2.0254,1.8763,1.6523,2.2644,2.1376,2.2353,0.9865,2.0114,0.9865,2.1376,2.0254,2.2353,2.0254,1.6523,0.9865,7.4569,1.6523,0.9865,2.4087,1.9798,0.9865,0.9865,2.5107,2.3523,2.0114,11.2949,2.4966,1.567,2.3452,0.9865,2.3918,2.4087,2.1473,2.2353,1.9234,9.4548,2.3452,2.201,2.2353,0.9865,2.4087,1.8763,0.9865,2.3452,8.8091,2.4798,0.9865,0.9865,8.1279,2.4798,2.3918,2.2493,7.0921,1.6523,2.4087,2.2493,0.9865,2.0839,2.1207,2.201,1.9798,11.117,0.9865,2.2644,1.567,2.4966,2.4087,2.3918,2.0839,2.3664,1.6523,0.9865,8.6169,8.2677,8.8465,6.1433,2.4798,0.9865,2.3284,8.9417,2.0114,1.6523,2.2644,2.1473,8.4689,2.0114,7.4888,2.2353,1.9234,2.4798,2.0114,6.8558,0.9865,2.0114,2.0114,2.2493,1.567,2.5107,10.8075,0.9865,0.9865,2.3523,7.5804,8.4887,2.4087,8.2677,0.9865,2.1473,2.2644,2.0114,11.0919,1.9234,9.0364,0.9865,2.3452,0.9865,2.3452,2.0114,2.3918,1.567,2.0114,9.4588,0.9865,1.567,9.8232,2.3664,2.1207,2.1376,1.9798,2.3664,2.1376,2.3918,9.2836,1.9234,2.1376,2.1207,0.9865,11.075,2.1473,6.2952,0.9865,1.8763,2.0254,7.1728,2.1473,1.9933,2.1207,2.0839,9.1379,8.8372,2.2493,1.567,2.3918,2.3523,2.0839,2.0114,2.1207,0.9865,8.7077,7.7933,0.9865,0.9865,9.7996,2.1207,11.2351,2.2353,2.1376,1.86,2.3452,0.9865,2.1376,1.86,0.9865,2.1473,2.4966,1.9798,2.3918,11.3755,2.3918,2.1376,8.573,8.573,2.4938,1.9234,2.3523,2.3284,1.8763,7.3395,0.9865,1.567,9.3084,9.3306,7.5581,0.9865,2.3664,8.4447,2.0114,8.1329,6.6171,2.3452,2.0114,0.9865,2.4966,1.9234,2.1376,9.7884,2.0839,2.1473,2.1473,1.9933,2.0114,2.0114,0.9865,0.9865,0.9865,1.567,0.9865,1.8763,0.9865,2.3918,10.0485,11.3005,2.1376,2.3523,0.9865,2.1376,11.6713,8.1922,1.9798,2.1473,0.9865,0.9865,2.1376,2.5107,9.2836,2.1376,9.7412,0.9865,2.1473,2.3664,2.2493,2.2644,8.1629,2.0254,9.5692,2.4938,1.6523,1.8763,2.3452,0.9865,6.7546,2.0839,2.3523,8.6384,2.1376,2.3664,2.1473,1.8763,2.0839,2.4087,2.3664,2.3284,1.567,2.2644,2.1473,1.6523,2.1207,2.4087,2.4938,1.567,2.4938,1.567,2.0114,1.6523,0.9865,7.8435,0.9865,2.3452,2.2644,2.2644,11.7111,9.3718,2.0114,1.567,2.0839,1.9798,0.9865,7.5952,2.1473,2.201,2.4966,0.9865,1.6523,1.6523,0.9865,2.1473,2.4938,2.4798,8.9155,2.3664,7.9504,2.1376,1.86,1.567,8.143,9.0789,2.3664,2.2353,2.1207,8.0868,2.2493,0.9865,2.201,2.3523,2.2644,2.5107,11.069,1.567,9.4689,2.2493,9.8874,2.0839,1.8763,7.8496,2.2353,2.3452,9.8844,2.201,9.0256,2.3003,2.3452,0.9865,2.5107,7.5123,2.4938,0.9865,1.9798,2.201,2.3664,9.2421,0.9865,2.4798,2.3664,6.9157,9.3502,2.201,1.567,2.0839,2.0839,2.3452,0.9865,2.1207,8.0605,6.3483,2.3284,9.2994,2.4966,2.0114,2.1473,1.9798,0.9865,0.9865,0.9865,2.0114,1.9234,2.0254,0.9865,9.18,2.0839,0.9865,6.9505,0.9865,0.9865,2.0254,0.9865,2.3452,2.3284,1.567,7.7933,2.0114,0.9865,8.4447,0.9865,2.5107,8.3654,1.9234
V2,0.9973,10.6001,2.4215,9.8787,1.8135,2.4215,1.4793,2.1897,10.5973,1.8135,0.9973,1.4793,2.0701,2.4215,11.1083,6.2426,1.8752,0.9973,7.2707,2.1897,1.8028,1.8135,2.0701,2.4215,2.4215,0.9973,1.8462,2.1897,1.4793,10.1632,9.5963,6.776,1.8135,2.3176,2.0903,2.4215,1.8135,1.4793,1.5813,2.4215,1.4793,2.4137,1.8135,2.4215,1.8135,8.8803,7.9889,0.9973,2.0701,1.8135,10.252,2.4215,0.9973,1.4793,2.1897,10.6846,2.0845,1.4793,2.4215,0.9973,1.8135,6.3522,10.0239,2.0701,1.8028,1.8135,9.4187,0.9973,1.9959,1.4793,0.9973,0.9973,2.1897,1.4793,2.0701,1.4793,10.7677,1.8135,0.9973,1.9079,1.4793,2.0845,1.8135,2.1897,2.1897,1.4793,1.8135,1.7466,1.8028,0.9973,1.7701,2.0903,2.6954,1.5813,1.4793,2.0701,1.8135,0.9973,1.9959,1.8135,1.5813,9.3718,1.9959,0.9973,1.8028,1.8135,7.6599,1.8135,9.2186,1.4793,1.7466,0.9973,1.8135,8.0553,0.9973,1.7701,1.4793,1.9079,1.4793,1.8135,7.865,1.9079,8.1992,2.0903,1.8106,1.9157,1.4793,7.6456,0.9973,2.1897,2.3176,1.5813,2.0778,1.9157,8.204,1.8135,1.854,0.9973,12.5828,2.4215,2.3518,8.8894,0.9973,1.8135,1.7701,2.3518,7.233,2.381,1.9079,1.8462,2.0701,1.7466,11.7419,12.6939,7.252,1.8135,1.7466,0.9973,2.0778,1.4793,1.8752,0.9973,11.5477,2.3518,2.4137,7.3165,6.6093,2.0903,1.8752,7.5103,2.0778,0.9973,2.6954,2.4215,1.7701,1.4793,0.9973,2.0701,1.5813,0.9973,9.6203,1.7701,0.9973,10.0965,6.5492,11.5088,2.4215,12.2634,1.4793,12.1563,1.4793,2.3518,1.4793,1.5813,1.9157,2.3518,7.6166,1.5813,1.9079,2.1897,2.0701,2.6954,1.7701,1.5813,9.2823,0.9973,2.0701,0.9973,6.5492,1.8028,1.5813,1.9157,7.702,7.5024,1.8752,1.7466,0.9973,9.6111,1.8135,2.128,2.381,1.8106,11.4124,8.2234,1.5228,7.4458,1.4793,6.776,1.5845,2.4137,1.7466,1.7701,1.7466,1.854,0.9973,2.128,1.7701,11.5954,1.5228,0.9973,0.9973,1.8752,7.5338,0.9973,2.1897,1.5845,0.9973,2.0778,1.9959,1.5228,2.3518,2.1897,1.8028,1.5813,1.8106,2.3518,1.8135,1.5813,2.4215,1.7466,2.0374,8.7225,2.4215,0.9973,11.3767,1.8462,0.9973,1.5813,1.8135,2.0374,8.3869,11.9675,7.526,2.4215,2.0701,0.9973,2.0701,1.8028,8.7825,2.0778,2.0903,1.8028,1.8106,1.8752,11.3148,2.0845,2.0374,1.8462,9.5376,0.9973,1.4793,1.5813,1.9079,2.1897,1.7466,1.5813,0.9973,1.5228,1.7466,0.9973,2.4137,1.4793,2.0701,1.7701,0.9973,8.2846,1.8462,0.9973,1.5228,7.7694,8.129,0.9973,2.0903,0.9973,6.4209,1.8028,2.1897,0.9973,2.0778,0.9973,0.9973,1.8752,1.5228,7.1745,9.4082,1.9079,11.8894,1.5813,8.9134,1.9157,2.0701,1.7701,7.9194,1.8752,1.7701,0.9973,1.5813,7.2425,1.7701,1.4793,2.4215,1.5813,1.7466,0.9973,1.8028,2.4137,2.6954,0.9973,0.9973,1.8135,0.9973,11.4514,0.9973,2.381,6.5182,1.5845,1.8028,1.8752,0.9973,2.0701,1.854,1.8135,1.4793,0.9973,0.9973,2.0845,6.8401,1.854,1.9079,11.5019,0.9973,1.5845,2.128,7.2234,1.4793,2.4215,0.9973,1.7466,0.9973,1.7466,2.0845,2.3518,2.0701,1.7701,1.854,2.3518,1.7466,11.4819,1.8462,11.4323,11.6235,7.0607,2.4137,6.9135,2.0701,2.128,1.9157,1.4793,1.5813,1.5813,2.1897,2.0778,1.5813,1.8135,2.381,2.0778,10.9502,1.854,1.8462,1.8106,1.8752,1.8462,8.9342,9.5103,1.4793,0.9973,1.5813,0.9973,2.0903,1.4793,9.2425,1.9157,1.854,1.7701,1.8135,1.5813,1.5813,2.6954,2.3518,2.0778,8.425,0.9973,1.8028,2.3518,0.9973,2.0778,1.9079,2.1897,1.8752,0.9973,1.4793,9.9903,1.8462,0.9973,2.6954,0.9973,9.8772,1.854,2.1897,2.0903,1.5845,1.8135,9.4145,8.3565,7.028,1.5228,7.3165,1.8028,2.0778,2.4137,7.1444,11.0539,1.9959,2.1897,1.8752,1.8106,7.5492,2.0903,2.3518,1.4793,2.4215,8.9312,0.9973,2.0701,0.9973,8.0002,7.3433,2.381,1.8028,1.8135,0.9973,2.0778,8.789,2.0374,2.381,1.5813,0.9973,1.854,1.5813,2.381,8.7922,2.128,2.0374,2.4215,2.3518,9.3783,1.9157,0.9973,1.5813,1.7701,1.8028,11.3549,1.7701,1.5845,1.8028,0.9973,2.4215,1.5228,0.9973,1.9079,1.7466,2.128,0.9973,11.5823,0.9973,1.8752,1.7701,2.4215,11.6416,1.8752,1.7466,1.7466,9.8401,1.8462,0.9973,1.7466,2.128,9.4396,2.0701,2.3518,9.1967,2.6954,1.5845,1.4793,2.3518,1.8028,1.8028,1.5228,1.7466,0.9973,8.1992,1.5813,2.381,1.5813,1.7466,1.9079,2.0701,1.8135,9.9179,2.0903,8.0714,1.5813,2.0845,1.5813,0.9973,1.9157,8.6276,0.9973,2.4215,1.9079,11.9618,10.969,1.9157,1.4793,1.5813,11.6488,2.3518,0.9973,9.979,1.8135,7.233,0.9973,1.4793,0.9973,0.9973,0.9973,2.381,1.7701,1.5228,1.7466,11.1277,2.6954,2.0778,2.1897,8.8772,1.7701,1.8752,0.9973,1.854,1.8106,1.5228,8.9253,1.5813,2.0778,1.5813,2.4215,8.6312,1.4793,6.4704,1.9959,2.1897,0.9973,1.8752,2.0778,0.9973,2.3176,1.7466,2.0845,2.1897,1.8462,1.5228,1.7701,1.8135,7.1444,2.0778,1.4793,1.5813,1.5813,1.5845,1.5813,2.3518,2.3518,0.9973,1.5845,2.0778,1.5813,2.0778,10.8416,1.7701,1.8752,1.7466,0.9973,1.9079,2.128,1.8106,2.0778,1.9157,2.6954,2.3518,0.9973,2.1897,1.9157,1.8752,0.9973,0.9973,7.5945,1.8028,7.28,6.3869,1.8462,1.8752,2.381,2.0845,1.9157,1.9079,1.4793,2.0374,1.8752,8.7123,2.128,1.8028,2.0778,1.5813,0.9973,1.5813,1.8106,1.8752,1.7466,1.9079,1.8106,2.0701,8.8588,1.5228,2.381,1.9157,11.1595,2.381,2.4137,1.854,2.1897,1.9079,1.5813,1.7701,2.4215,1.5813,1.8462,1.8462,2.1897,8.6056,1.9157,2.128,0.9973,1.8135,2.128,11.1044,0.9973,6.5945,1.8028,8.404,2.3518,1.5813,1.5813,9.1392,2.128,2.3518,1.5228,2.4137,0.9973,2.3518,0.9973,2.0374,1.9157,1.5813,7.1943,1.5813,0.9973,2.6954,1.5228,0.9973,0.9973,2.0778,1.8028,10.0169,2.3518,11.1887,1.5813,9.0714,1.5845,1.8752,0.9973,1.8752,9.9833,1.8462,1.8106,11.1924,9.5201,1.7466,9.5122,1.5845,0.9973,1.5228,1.5845,2.128,2.4215,1.5845,9.039,9.0979,2.0701,1.5813,1.5228,1.854,11.0142,1.8028,0.9973,2.1897,1.4793,0.9973,7.1645,5.8276,2.0903,1.5813,1.5813,0.9973,0.9973,1.8106,1.5813,1.8462,7.3696,1.7701,2.3518,1.5813,2.0845,0.9973,7.7561,1.8135,8.2138,9.8588,1.5228,11.3018,2.0845,1.5845,8.6811,1.9959,1.8028,1.5845,2.0374,0.9973,1.5813,0.9973,2.0701,1.8462,11.4606,1.8462,1.5845,8.6915,8.6811,0.9973,2.0701,7.667,0.9973,1.4793,1.5813,0.9973,1.9079,9.2869,0.9973,1.4793,6.8773,2.4215,0.9973,1.5813,1.8106,1.5813,1.8752,11.7726,1.8752,2.1897,2.0701,8.7661,9.6967,1.7701,1.8028,0.9973,2.0903,2.3518,11.1563,1.9959,8.8833,2.0374,0.9973,1.8028,1.4793,2.1897,1.8462,9.9459,2.0701,0.9973,2.6954,2.128,0.9973,11.6723,2.4137,0.9973,1.8028,1.4793,1.5845,1.5845,8.8557,2.4137,1.5845,2.0778,2.1897,7.8019,2.4215,7.7088,2.4137,8.1695,2.0778,1.854,1.854,1.7466,1.4793,1.8752,1.5845,1.8752,1.7701,1.5813,2.1897,1.5845,2.4215,1.8028,7.0499,0.9973,1.9079,2.4215,1.8135,0.9973,2.4137,1.5813,0.9973,1.5813,1.9079,1.854,1.8135,1.854,2.6954,2.3518,1.7466,1.5813,1.7466,0.9973,1.8752,8.9776,2.4137,11.8043,0.9973,2.3518,2.1897,10.6941,2.0845,1.4793,0.9973,1.8028,2.381,2.1897,1.5845,1.7466,1.7466,2.4215,0.9973,1.854,2.128,1.5845,0.9973,0.9973,1.5845,6.9371,2.4137,2.1897,8.9015,2.4215,2.0845,5.2042,2.0845,0.9973,1.8135,2.381,0.9973,2.4137,1.9157,0.9973,2.4215,0.9973,0.9973,1.8462,8.8526,1.4793,0.9973,2.0845,1.8752,9.8195,2.381,2.1897,5.9254,1.8752,2.0701,0.9973,1.5228,1.854,1.4793,2.3518,0.9973,0.9973,1.8028,1.4793,1.5813,2.4215,0.9973,9.4103,2.381,0.9973,1.7701,1.7701,1.8752,1.8135,1.5228,1.9959,0.9973,1.8135,9.3933,2.1897,0.9973,1.8028,2.381,2.0374,1.5228,2.0374,2.3518,2.5804,9.4018,8.4458,9.0847,1.7701,8.9632,0.9973,1.854,8.1645,2.0778,2.0701,1.8752,1.8135,1.9079,1.8028,9.3075,2.4137,1.8028,1.8462,9.0252,8.4703,2.0701
